Variable,Value
makam,hicaz
form,sarki
usul,curcuna
title,ruya_gibi
composer,avni_anil
filename,hicaz--sarki--curcuna--ruya_gibi--avni_anil.txt
note_count,539
unique_note_count,14
minimum_koma53,-1
maximum_koma53,363
mean_koma53,298.65491651205934
median_koma53,336.0
std_koma53,101.73408934060116
koma53_range,364
total_unit_duration,125.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.875
mean_unit_duration,0.23214285714285715
median_unit_duration,0.125
std_unit_duration,0.231168037821056
most_common_note,A4
most_common_note_count,95
