Variable,Value
makam,huseyni
form,turku
usul,devrihindi
title,semsiyemin_ucu
composer,trakya
filename,huseyni--turku--devrihindi--semsiyemin_ucu--trakya.txt
note_count,453
unique_note_count,8
minimum_koma53,0
maximum_koma53,349
mean_koma53,330.38852097130246
median_koma53,336.0
std_koma53,19.289688445637434
koma53_range,349
total_unit_duration,49.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.108719646799117
median_unit_duration,0.0625
std_unit_duration,0.06529049103310527
most_common_note,E5
most_common_note_count,130
