Variable,Value
makam,acemkurdi
form,aranagme
usul,duyek
title,1
composer,
filename,acemkurdi--aranagme--duyek--1--.txt
note_count,65
unique_note_count,8
minimum_koma53,-1
maximum_koma53,340
mean_koma53,283.04615384615386
median_koma53,309.0
std_koma53,100.30039736480839
koma53_range,341
total_unit_duration,8.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.125
median_unit_duration,0.125
std_unit_duration,0.038273277230987154
most_common_note,A4
most_common_note_count,12
