Variable,Value
makam,neveser
form,sarki
usul,musemmen_4
title,dinle_dilber
composer,erol_sayan
filename,neveser--sarki--musemmen_4--dinle_dilber--erol_sayan.txt
note_count,468
unique_note_count,13
minimum_koma53,291
maximum_koma53,371
mean_koma53,328.2307692307692
median_koma53,327.0
std_koma53,19.920456215970887
koma53_range,80
total_unit_duration,84.0
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.1794871794871795
median_unit_duration,0.125
std_unit_duration,0.10776170199901078
most_common_note,D5
most_common_note_count,72
