Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,her_gece
composer,bimen_sen
filename,kurdilihicazkar--sarki--aksak--her_gece--bimen_sen.txt
note_count,416
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,314.64903846153845
median_koma53,331.0
std_koma53,75.8110644500466
koma53_range,381
total_unit_duration,73.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.17668269230769232
median_unit_duration,0.125
std_unit_duration,0.13916497633916733
most_common_note,G5
most_common_note_count,63
