Variable,Value
makam,ferahnak
form,sarki
usul,aksak
title,bir_nigahin
composer,tanburi_cemil_bey
filename,ferahnak--sarki--aksak--bir_nigahin--tanburi_cemil_bey.txt
note_count,484
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.3471074380165
median_koma53,327.0
std_koma53,68.53240737914422
koma53_range,372
total_unit_duration,64.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.13352272727272727
median_unit_duration,0.125
std_unit_duration,0.09493230216569569
most_common_note,F5#4
most_common_note_count,61
