Variable,Value
makam,mahur
form,pesrev
usul,muhammes
title,
composer,tanburi_cemil_bey
filename,mahur--pesrev--muhammes----tanburi_cemil_bey.txt
note_count,386
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.419689119171
median_koma53,336.0
std_koma53,48.42211607950842
koma53_range,372
total_unit_duration,48.25
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.5
mean_unit_duration,0.125
median_unit_duration,0.125
std_unit_duration,0.08447539922127077
most_common_note,G5
most_common_note_count,62
