Variable,Value
makam,nihavent
form,sarki
usul,duyek
title,aska_gonul
composer,baki_callioglu
filename,nihavent--sarki--duyek--aska_gonul--baki_callioglu.txt
note_count,290
unique_note_count,11
minimum_koma53,-1
maximum_koma53,349
mean_koma53,295.84137931034485
median_koma53,318.0
std_koma53,80.22202545643643
koma53_range,350
total_unit_duration,60.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.20732758620689656
median_unit_duration,0.125
std_unit_duration,0.17058244289669222
most_common_note,D5
most_common_note_count,57
