Variable,Value
makam,hicaz
form,sarki
usul,duyek
title,husn-u_guftarin
composer,ali_rifat_cagatay
filename,hicaz--sarki--duyek--husn-u_guftarin--ali_rifat_cagatay.txt
note_count,549
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,310.6648451730419
median_koma53,327.0
std_koma53,77.8202628219575
koma53_range,381
total_unit_duration,72.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1313752276867031
median_unit_duration,0.125
std_unit_duration,0.09897570024620822
most_common_note,D5
most_common_note_count,71
