Variable,Value
makam,vechisehnaz
form,kupe
usul,duyek
title,vech-i
composer,ahmet_avni_konuk
filename,vechisehnaz--kupe--duyek--vech-i--ahmet_avni_konuk.txt
note_count,92
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.20652173913044
median_koma53,339.5
std_koma53,92.09807696784632
koma53_range,372
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.17391304347826086
median_unit_duration,0.125
std_unit_duration,0.08683325591898874
most_common_note,E5
most_common_note_count,15
