Variable,Value
makam,muhayyer
form,divan
usul,nimsofyan
title,ok_gibi
composer,
filename,muhayyer--divan--nimsofyan--ok_gibi--.txt
note_count,653
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,326.5405819295559
median_koma53,336.0
std_koma53,54.792276091550896
koma53_range,372
total_unit_duration,80.25
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.875
mean_unit_duration,0.12289433384379786
median_unit_duration,0.0625
std_unit_duration,0.09948358895785481
most_common_note,D5
most_common_note_count,127
