Variable,Value
makam,acemkurdi
form,sarki
usul,kapali_curcuna
title,sana_eller
composer,faruk_kayacikli
filename,acemkurdi--sarki--kapali_curcuna--sana_eller--faruk_kayacikli.txt
note_count,442
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,307.07239819004525
median_koma53,327.0
std_koma53,86.38202450190337
koma53_range,372
total_unit_duration,95.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.21521493212669685
median_unit_duration,0.125
std_unit_duration,0.1653617595532829
most_common_note,F5
most_common_note_count,60
