Variable,Value
makam,suzidil
form,sarki
usul,sofyan
title,hayal_sehir
composer,ibrahim_kalyon
filename,suzidil--sarki--sofyan--hayal_sehir--ibrahim_kalyon.txt
note_count,330
unique_note_count,18
minimum_koma53,0
maximum_koma53,389
mean_koma53,318.8272727272727
median_koma53,318.0
std_koma53,28.487460823146694
koma53_range,389
total_unit_duration,38.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.1159090909090909
median_unit_duration,0.125
std_unit_duration,0.10525121594612391
most_common_note,E5
most_common_note_count,55
