Variable,Value
makam,acemkurdi
form,seyir
usul,senginsemai
title,1
composer,erol_bingol
filename,acemkurdi--seyir--senginsemai--1--erol_bingol.txt
note_count,52
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,326.7307692307692
median_koma53,338.0
std_koma53,49.15566126796383
koma53_range,359
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.23076923076923078
median_unit_duration,0.15625
std_unit_duration,0.16767699052743598
most_common_note,F5
most_common_note_count,14
