Variable,Value
makam,hicaz_humayun
form,sarki
usul,nimsofyan
title,kapildim_gidiyorum
composer,kaptanzade_ali_riza_bey
filename,hicaz_humayun--sarki--nimsofyan--kapildim_gidiyorum--kaptanzade_ali_riza_bey.txt
note_count,434
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.05299539170505
median_koma53,327.0
std_koma53,85.25768278393386
koma53_range,359
total_unit_duration,48.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11117511520737328
median_unit_duration,0.0625
std_unit_duration,0.11581297828053817
most_common_note,D5
most_common_note_count,89
