Variable,Value
makam,nihavent
form,sazeseri
usul,nimsofyan
title,kanatlarim_olsaydi
composer,serif_muhittin_targan
filename,nihavent--sazeseri--nimsofyan--kanatlarim_olsaydi--serif_muhittin_targan.txt
note_count,510
unique_note_count,20
minimum_koma53,-1
maximum_koma53,402
mean_koma53,327.8156862745098
median_koma53,331.0
std_koma53,54.03670939008822
koma53_range,403
total_unit_duration,44.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08676470588235294
median_unit_duration,0.0625
std_unit_duration,0.04944974507743935
most_common_note,D5
most_common_note_count,97
