Variable,Value
makam,kurdilihicazkar
form,sarki
usul,yuruksemai
title,bu_yil
composer,munir_nurettin_selcuk
filename,kurdilihicazkar--sarki--yuruksemai--bu_yil--munir_nurettin_selcuk.txt
note_count,410
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.5048780487805
median_koma53,331.0
std_koma53,75.20730096177996
koma53_range,372
total_unit_duration,56.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1375
median_unit_duration,0.125
std_unit_duration,0.08912008738522491
most_common_note,G5
most_common_note_count,69
