Variable,Value
makam,segah
form,turku
usul,sofyan
title,ana_beni
composer,
filename,segah--turku--sofyan--ana_beni--.txt
note_count,111
unique_note_count,6
minimum_koma53,-1
maximum_koma53,349
mean_koma53,303.8378378378378
median_koma53,327.0
std_koma53,79.85071759688265
koma53_range,350
total_unit_duration,10.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.09234234234234234
median_unit_duration,0.0625
std_unit_duration,0.03658626058446617
most_common_note,D5
most_common_note_count,44
