Variable,Value
makam,sehnaz
form,sarki
usul,aksaksemai
title,ey_verd-i_rana
composer,dede_efendi
filename,sehnaz--sarki--aksaksemai--ey_verd-i_rana--dede_efendi.txt
note_count,638
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,332.3871473354232
median_koma53,341.0
std_koma53,54.27916927878699
koma53_range,381
total_unit_duration,59.9375
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.09394592476489028
median_unit_duration,0.0625
std_unit_duration,0.057553490934893474
most_common_note,A5
most_common_note_count,106
