Variable,Value
makam,mahur
form,turku
usul,iki-bir
title,felek_sen
composer,abdullah_balak
filename,mahur--turku--iki-bir--felek_sen--abdullah_balak.txt
note_count,779
unique_note_count,13
minimum_koma53,-1
maximum_koma53,367
mean_koma53,306.8883183568678
median_koma53,318.0
std_koma53,76.55063082236565
koma53_range,368
total_unit_duration,102.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.13157894736842105
median_unit_duration,0.125
std_unit_duration,0.08139041471592894
most_common_note,B4
most_common_note_count,146
