Variable,Value
makam,neva
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,neva--seyir--semai--1--rauf_yekta.txt
note_count,72
unique_note_count,10
minimum_koma53,-1
maximum_koma53,365
mean_koma53,299.09722222222223
median_koma53,327.0
std_koma53,100.13950265592133
koma53_range,366
total_unit_duration,24.0
minimum_unit_duration,0.25
maximum_unit_duration,0.5
mean_unit_duration,0.3333333333333333
median_unit_duration,0.25
std_unit_duration,0.11867816581938535
most_common_note,D5
most_common_note_count,20
