Variable,Value
makam,muhayyer
form,pesrev
usul,darbifetih
title,
composer,tanburi_isak
filename,muhayyer--pesrev--darbifetih----tanburi_isak.txt
note_count,260
unique_note_count,13
minimum_koma53,-1
maximum_koma53,389
mean_koma53,328.9153846153846
median_koma53,336.0
std_koma53,54.82144193644031
koma53_range,390
total_unit_duration,48.0
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.75
mean_unit_duration,0.18461538461538463
median_unit_duration,0.125
std_unit_duration,0.10998864815290131
most_common_note,G5
most_common_note_count,37
