Variable,Value
makam,tahir
form,turku
usul,yuruksemai
title,cay_icinde
composer,urfa
filename,tahir--turku--yuruksemai--cay_icinde--urfa.txt
note_count,491
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,330.18329938900206
median_koma53,349.0
std_koma53,76.22227837397928
koma53_range,381
total_unit_duration,84.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1710794297352342
median_unit_duration,0.125
std_unit_duration,0.11781343693713142
most_common_note,A5
most_common_note_count,78
