Variable,Value
makam,muhayyer
form,sarki
usul,aksak
title,her_halinle
composer,erol_sayan
filename,muhayyer--sarki--aksak--her_halinle--erol_sayan.txt
note_count,713
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.7447405329593
median_koma53,327.0
std_koma53,33.23646008799941
koma53_range,372
total_unit_duration,103.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1453366058906031
median_unit_duration,0.125
std_unit_duration,0.08451221196843196
most_common_note,D5
most_common_note_count,116
