Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksaksemai
title,bahcenin_guller
composer,nebahat_guner
filename,kurdilihicazkar--sarki--aksaksemai--bahcenin_guller--nebahat_guner.txt
note_count,303
unique_note_count,14
minimum_koma53,287
maximum_koma53,371
mean_koma53,330.6039603960396
median_koma53,331.0
std_koma53,17.24410593685101
koma53_range,84
total_unit_duration,51.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.16914191419141913
median_unit_duration,0.125
std_unit_duration,0.09493988857525247
most_common_note,D5
most_common_note_count,63
