Variable,Value
makam,ussak
form,turku
usul,sofyan
title,niye_cattin
composer,neset_ertas
filename,ussak--turku--sofyan--niye_cattin--neset_ertas.txt
note_count,347
unique_note_count,7
minimum_koma53,-1
maximum_koma53,340
mean_koma53,300.492795389049
median_koma53,318.0
std_koma53,77.34516010633244
koma53_range,341
total_unit_duration,36.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10446685878962536
median_unit_duration,0.0625
std_unit_duration,0.05567378584466562
most_common_note,C5
most_common_note_count,75
