Variable,Value
makam,muhayyer
form,turku
usul,duyek
title,iste_seni
composer,sadettin_kaynak
filename,muhayyer--turku--duyek--iste_seni--sadettin_kaynak.txt
note_count,605
unique_note_count,13
minimum_koma53,-1
maximum_koma53,366
mean_koma53,320.08264462809916
median_koma53,327.0
std_koma53,50.534131600043565
koma53_range,367
total_unit_duration,72.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.11921487603305785
median_unit_duration,0.0625
std_unit_duration,0.1001478796160073
most_common_note,D5
most_common_note_count,108
