Variable,Value
makam,hicazkar
form,sarki
usul,aksak
title,nerdesin
composer,leyla_saz
filename,hicazkar--sarki--aksak--nerdesin--leyla_saz.txt
note_count,437
unique_note_count,18
minimum_koma53,-1
maximum_koma53,366
mean_koma53,324.52402745995425
median_koma53,332.0
std_koma53,49.7731781264426
koma53_range,367
total_unit_duration,44.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10240274599542334
median_unit_duration,0.0625
std_unit_duration,0.06872702618714009
most_common_note,D5
most_common_note_count,84
