Variable,Value
makam,hicaz
form,sarki
usul,agiraksak
title,cevr-i_hicrin
composer,bulbuli_salih_efendi
filename,hicaz--sarki--agiraksak--cevr-i_hicrin--bulbuli_salih_efendi.txt
note_count,646
unique_note_count,15
minimum_koma53,-1
maximum_koma53,375
mean_koma53,322.0108359133127
median_koma53,327.0
std_koma53,45.63877251657351
koma53_range,376
total_unit_duration,79.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.12345201238390092
median_unit_duration,0.125
std_unit_duration,0.09597974097753428
most_common_note,D5
most_common_note_count,117
