Variable,Value
makam,vecdidil
form,pesrev
usul,muhammes
title,
composer,ruhi_ayangil
filename,vecdidil--pesrev--muhammes----ruhi_ayangil.txt
note_count,843
unique_note_count,31
minimum_koma53,-1
maximum_koma53,380
mean_koma53,309.3867141162515
median_koma53,322.0
std_koma53,62.21375239584205
koma53_range,381
total_unit_duration,96.25
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.5
mean_unit_duration,0.11417556346381968
median_unit_duration,0.125
std_unit_duration,0.06995058500658934
most_common_note,E5
most_common_note_count,113
