Variable,Value
makam,kurdilihicazkar
form,sarki
usul,kapali_curcuna
title,gurub_etti
composer,haci_arif_bey
filename,kurdilihicazkar--sarki--kapali_curcuna--gurub_etti--haci_arif_bey.txt
note_count,294
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,330.08843537414964
median_koma53,340.0
std_koma53,61.52620076976424
koma53_range,381
total_unit_duration,59.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.20238095238095238
median_unit_duration,0.125
std_unit_duration,0.1763488162866093
most_common_note,G5
most_common_note_count,59
