Variable,Value
makam,nihavent
form,sarki
usul,curcuna
title,guzel_bir
composer,osman_nihat_akin
filename,nihavent--sarki--curcuna--guzel_bir--osman_nihat_akin.txt
note_count,306
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,312.7156862745098
median_koma53,327.0
std_koma53,73.85005332486132
koma53_range,381
total_unit_duration,60.375
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.19730392156862744
median_unit_duration,0.125
std_unit_duration,0.1717224765957486
most_common_note,D5
most_common_note_count,64
