Variable,Value
makam,ferahfeza
form,sazsemaisi
usul,aksaksemai
title,
composer,serif_muhittin_targan
filename,ferahfeza--sazsemaisi--aksaksemai----serif_muhittin_targan.txt
note_count,873
unique_note_count,17
minimum_koma53,-1
maximum_koma53,358
mean_koma53,296.823596792669
median_koma53,305.0
std_koma53,48.401048612328815
koma53_range,359
total_unit_duration,84.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.0963631156930126
median_unit_duration,0.0625
std_unit_duration,0.060264044313921676
most_common_note,A4
most_common_note_count,149
