Variable,Value
makam,ussak
form,sarki
usul,curcuna
title,omrumun_gulusun
composer,haydar_tatliyay
filename,ussak--sarki--curcuna--omrumun_gulusun--haydar_tatliyay.txt
note_count,609
unique_note_count,16
minimum_koma53,-1
maximum_koma53,349
mean_koma53,303.9819376026273
median_koma53,318.0
std_koma53,69.36598212268592
koma53_range,350
total_unit_duration,85.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.13957307060755336
median_unit_duration,0.125
std_unit_duration,0.13666034898294893
most_common_note,D5
most_common_note_count,140
