Variable,Value
makam,sultaniyegah
form,sarki
usul,agiraksak
title,yaradan_oyle
composer,selanikli_ahmed_bey
filename,sultaniyegah--sarki--agiraksak--yaradan_oyle--selanikli_ahmed_bey.txt
note_count,492
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,316.5548780487805
median_koma53,327.0
std_koma53,54.50315333639286
koma53_range,381
total_unit_duration,71.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.14608739837398374
median_unit_duration,0.125
std_unit_duration,0.10598767597217866
most_common_note,D5
most_common_note_count,67
