Variable,Value
makam,hicazkar
form,sirto
usul,nimsofyan
title,1
composer,kemani_sebuh
filename,hicazkar--sirto--nimsofyan--1--kemani_sebuh.txt
note_count,584
unique_note_count,18
minimum_koma53,-1
maximum_koma53,380
mean_koma53,331.2808219178082
median_koma53,344.0
std_koma53,49.10942633618757
koma53_range,381
total_unit_duration,48.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.0821917808219178
median_unit_duration,0.0625
std_unit_duration,0.060226706547963776
most_common_note,F5#4
most_common_note_count,100
