Variable,Value
makam,huzzam
form,sazsemaisi
usul,aksaksemai
title,
composer,gazi_giray_han
filename,huzzam--sazsemaisi--aksaksemai----gazi_giray_han.txt
note_count,1059
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,311.82908404154864
median_koma53,327.0
std_koma53,72.84749889129951
koma53_range,381
total_unit_duration,151.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.14258734655335223
median_unit_duration,0.125
std_unit_duration,0.06256328116201913
most_common_note,D5
most_common_note_count,226
