Variable,Value
makam,suzidilara
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,suzidilara--seyir--sofyan--1--sefik_gurmeric.txt
note_count,110
unique_note_count,17
minimum_koma53,-1
maximum_koma53,367
mean_koma53,299.1636363636364
median_koma53,314.0
std_koma53,74.86250727720693
koma53_range,368
total_unit_duration,24.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.21818181818181817
median_unit_duration,0.125
std_unit_duration,0.15923084516421354
most_common_note,D5
most_common_note_count,15
