Variable,Value
makam,sehnaz
form,sarki
usul,agirevfer
title,merami_andelibin
composer,kemani_riza_efendi
filename,sehnaz--sarki--agirevfer--merami_andelibin--kemani_riza_efendi.txt
note_count,342
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,333.5730994152047
median_koma53,340.0
std_koma53,48.91424276429273
koma53_range,381
total_unit_duration,54.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15862573099415206
median_unit_duration,0.125
std_unit_duration,0.1036402425864776
most_common_note,G5#4
most_common_note_count,50
