Variable,Value
makam,hicaz
form,sarki
usul,nimsofyan
title,ayrilik_atesten
composer,fahri_kayahan
filename,hicaz--sarki--nimsofyan--ayrilik_atesten--fahri_kayahan.txt
note_count,295
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,306.44745762711864
median_koma53,322.0
std_koma53,72.78079416038544
koma53_range,359
total_unit_duration,28.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09745762711864407
median_unit_duration,0.0625
std_unit_duration,0.07197323321443148
most_common_note,D5
most_common_note_count,50
