Variable,Value
makam,dilkeshaveran
form,sarki
usul,aksak
title,acildi_bahcede
composer,zeki_arif_ataergin
filename,dilkeshaveran--sarki--aksak--acildi_bahcede--zeki_arif_ataergin.txt
note_count,354
unique_note_count,15
minimum_koma53,-1
maximum_koma53,366
mean_koma53,306.23446327683615
median_koma53,327.0
std_koma53,73.18948862492847
koma53_range,367
total_unit_duration,32.9375
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.09304378531073447
median_unit_duration,0.0625
std_unit_duration,0.06399776439071517
most_common_note,D5
most_common_note_count,65
