Variable,Value
makam,mahur
form,sarki
usul,sarkidevrirevani
title,ben_neler
composer,zekai_dede
filename,mahur--sarki--sarkidevrirevani--ben_neler--zekai_dede.txt
note_count,322
unique_note_count,20
minimum_koma53,-1
maximum_koma53,380
mean_koma53,322.0900621118012
median_koma53,336.0
std_koma53,67.01146942790535
koma53_range,381
total_unit_duration,38.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.11956521739130435
median_unit_duration,0.0625
std_unit_duration,0.0960991094024188
most_common_note,G5
most_common_note_count,49
