Variable,Value
makam,isfahan
form,sarki
usul,duyek
title,gelirken_meclise
composer,haham_nesim
filename,isfahan--sarki--duyek--gelirken_meclise--haham_nesim.txt
note_count,321
unique_note_count,12
minimum_koma53,-1
maximum_koma53,362
mean_koma53,318.2492211838006
median_koma53,327.0
std_koma53,64.42204742713514
koma53_range,363
total_unit_duration,24.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.07515576323987538
median_unit_duration,0.0625
std_unit_duration,0.03154251240908217
most_common_note,D5
most_common_note_count,65
