Variable,Value
makam,bestenigar
form,sarki
usul,kapali_curcuna
title,ben_seni
composer,dede_efendi
filename,bestenigar--sarki--kapali_curcuna--ben_seni--dede_efendi.txt
note_count,346
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,315.1387283236994
median_koma53,318.0
std_koma53,44.69443245943398
koma53_range,359
total_unit_duration,66.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.19255780346820808
median_unit_duration,0.125
std_unit_duration,0.10953903868895505
most_common_note,C5
most_common_note_count,74
