Variable,Value
makam,segah
form,sarki
usul,aksak
title,benim_sen
composer,ahmet_rasim_bey
filename,segah--sarki--aksak--benim_sen--ahmet_rasim_bey.txt
note_count,625
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,314.7648
median_koma53,318.0
std_koma53,54.627503545281506
koma53_range,359
total_unit_duration,76.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1226
median_unit_duration,0.125
std_unit_duration,0.08049600842150417
most_common_note,B4b1
most_common_note_count,124
