Variable,Value
makam,suzinak_zirgule
form,sarki
usul,semai
title,simdi_uzaklardasin
composer,zeki_muren
filename,suzinak_zirgule--sarki--semai--simdi_uzaklardasin--zeki_muren.txt
note_count,396
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,316.1489898989899
median_koma53,327.0
std_koma53,53.78221930063098
koma53_range,372
total_unit_duration,106.75
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.26957070707070707
median_unit_duration,0.25
std_unit_duration,0.26876757100539517
most_common_note,D5
most_common_note_count,75
