Variable,Value
makam,hicaz_uzzal
form,sarki
usul,duyek
title,sarkilardan_fal
composer,erdogan_berker
filename,hicaz_uzzal--sarki--duyek--sarkilardan_fal--erdogan_berker.txt
note_count,460
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,305.8782608695652
median_koma53,336.0
std_koma53,103.88137593968104
koma53_range,381
total_unit_duration,69.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1502717391304348
median_unit_duration,0.125
std_unit_duration,0.09087088217853756
most_common_note,A5
most_common_note_count,68
