Variable,Value
makam,huzzam
form,sarki
usul,duyek
title,zannetme_ki
composer,kenan_savkli
filename,huzzam--sarki--duyek--zannetme_ki--kenan_savkli.txt
note_count,705
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,328.7673758865248
median_koma53,343.0
std_koma53,72.55272230385872
koma53_range,381
total_unit_duration,66.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09379432624113475
median_unit_duration,0.0625
std_unit_duration,0.08135770260207066
most_common_note,G5
most_common_note_count,119
