Variable,Value
makam,sevkefza
form,seyir
usul,turkaksagi
title,1
composer,erol_bingol
filename,sevkefza--seyir--turkaksagi--1--erol_bingol.txt
note_count,82
unique_note_count,17
minimum_koma53,283
maximum_koma53,371
mean_koma53,330.2439024390244
median_koma53,336.0
std_koma53,19.75064366859211
koma53_range,88
total_unit_duration,10.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.12195121951219512
median_unit_duration,0.125
std_unit_duration,0.08211049502686096
most_common_note,F5
most_common_note_count,15
