Variable,Value
makam,kurdilihicazkar
form,sarki
usul,curcuna
title,sende_acep
composer,haci_arif_bey
filename,kurdilihicazkar--sarki--curcuna--sende_acep--haci_arif_bey.txt
note_count,437
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,320.4347826086956
median_koma53,340.0
std_koma53,70.93195782301727
koma53_range,381
total_unit_duration,80.0
minimum_unit_duration,0.125
maximum_unit_duration,0.375
mean_unit_duration,0.18306636155606407
median_unit_duration,0.125
std_unit_duration,0.08266894122295279
most_common_note,G5
most_common_note_count,92
