Variable,Value
makam,hicaz
form,turku
usul,sofyan
title,bahce_duvarini
composer,neset_ertas
filename,hicaz--turku--sofyan--bahce_duvarini--neset_ertas.txt
note_count,303
unique_note_count,8
minimum_koma53,-1
maximum_koma53,353
mean_koma53,305.83498349834986
median_koma53,327.0
std_koma53,80.16154527975867
koma53_range,354
total_unit_duration,42.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.13943894389438943
median_unit_duration,0.125
std_unit_duration,0.07559678942300643
most_common_note,D5
most_common_note_count,85
