Variable,Value
makam,hicaz
form,sarki
usul,agiraksak
title,soylemez_miydim
composer,ii_mahmud
filename,hicaz--sarki--agiraksak--soylemez_miydim--ii_mahmud.txt
note_count,216
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,311.6712962962963
median_koma53,327.0
std_koma53,81.0116173706554
koma53_range,372
total_unit_duration,36.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16724537037037038
median_unit_duration,0.125
std_unit_duration,0.10894869702349817
most_common_note,D5
most_common_note_count,34
