Variable,Value
makam,kurdilihicazkar
form,sarki
usul,nimsofyan
title,artik_sevgili
composer,gulen_ertek
filename,kurdilihicazkar--sarki--nimsofyan--artik_sevgili--gulen_ertek.txt
note_count,888
unique_note_count,18
minimum_koma53,-1
maximum_koma53,380
mean_koma53,312.5337837837838
median_koma53,331.0
std_koma53,83.42844544281003
koma53_range,381
total_unit_duration,81.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09149774774774774
median_unit_duration,0.0625
std_unit_duration,0.05051118197493011
most_common_note,G5
most_common_note_count,158
