Variable,Value
makam,gerdaniye
form,turku
usul,kapali_curcuna
title,kirklar_daginin
composer,diyarbakir
filename,gerdaniye--turku--kapali_curcuna--kirklar_daginin--diyarbakir.txt
note_count,425
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,318.08941176470586
median_koma53,318.0
std_koma53,46.24378087592247
koma53_range,350
total_unit_duration,72.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.17
median_unit_duration,0.125
std_unit_duration,0.08387891373766901
most_common_note,C5
most_common_note_count,93
