Variable,Value
makam,karcigar
form,sarki
usul,aksak
title,bu_kis
composer,ismet_aga
filename,karcigar--sarki--aksak--bu_kis--ismet_aga.txt
note_count,257
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,323.26070038910507
median_koma53,327.0
std_koma53,48.759996293786145
koma53_range,372
total_unit_duration,40.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1580739299610895
median_unit_duration,0.125
std_unit_duration,0.08594026348581146
most_common_note,D5
most_common_note_count,54
