Variable,Value
makam,karcigar
form,kupe
usul,duyek
title,bir_sada-yi
composer,ahmet_avni_konuk
filename,karcigar--kupe--duyek--bir_sada-yi--ahmet_avni_konuk.txt
note_count,102
unique_note_count,10
minimum_koma53,-1
maximum_koma53,362
mean_koma53,302.1470588235294
median_koma53,327.0
std_koma53,90.19290624987359
koma53_range,363
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1568627450980392
median_unit_duration,0.125
std_unit_duration,0.09421095343347966
most_common_note,C5
most_common_note_count,18
