Variable,Value
makam,yeni_cargah
form,pesrev
usul,devrikebir
title,
composer,
filename,yeni_cargah--pesrev--devrikebir----.txt
note_count,79
unique_note_count,12
minimum_koma53,-1
maximum_koma53,362
mean_koma53,311.8607594936709
median_koma53,318.0
std_koma53,64.1943631556092
koma53_range,363
total_unit_duration,21.0
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.26582278481012656
median_unit_duration,0.25
std_unit_duration,0.14484613936719645
most_common_note,C5
most_common_note_count,16
