Variable,Value
makam,huzzam
form,sarki
usul,curcuna
title,ayrilik_umitlerin
composer,avni_anil
filename,huzzam--sarki--curcuna--ayrilik_umitlerin--avni_anil.txt
note_count,356
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,309.67134831460675
median_koma53,349.0
std_koma53,107.21667606987592
koma53_range,381
total_unit_duration,81.375
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.25
mean_unit_duration,0.2285814606741573
median_unit_duration,0.125
std_unit_duration,0.22976000627092671
most_common_note,G5
most_common_note_count,77
