Variable,Value
makam,muhayyerkurdi
form,sazsemaisi
usul,aksaksemai
title,
composer,sadi_isilay
filename,muhayyerkurdi--sazsemaisi--aksaksemai----sadi_isilay.txt
note_count,539
unique_note_count,21
minimum_koma53,-1
maximum_koma53,384
mean_koma53,306.38961038961037
median_koma53,336.0
std_koma53,99.04274340892866
koma53_range,385
total_unit_duration,45.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.08464749536178108
median_unit_duration,0.0625
std_unit_duration,0.057958273310013304
most_common_note,D5
most_common_note_count,62
