Variable,Value
makam,buselik
form,sarki
usul,semai
title,dil_bestenim
composer,vecdi_seyhun
filename,buselik--sarki--semai--dil_bestenim--vecdi_seyhun.txt
note_count,404
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,304.74257425742576
median_koma53,327.0
std_koma53,86.18522997194503
koma53_range,359
total_unit_duration,144.25
minimum_unit_duration,0.08333333333333333
maximum_unit_duration,1.5
mean_unit_duration,0.35705445544554454
median_unit_duration,0.25
std_unit_duration,0.2198243234331019
most_common_note,E5
most_common_note_count,75
