Variable,Value
makam,kurdilihicazkar
form,sarki
usul,devrihindi
title,derbeder_bir
composer,zeki_duygulu
filename,kurdilihicazkar--sarki--devrihindi--derbeder_bir--zeki_duygulu.txt
note_count,309
unique_note_count,16
minimum_koma53,0
maximum_koma53,371
mean_koma53,332.70873786407765
median_koma53,340.0
std_koma53,26.12791874006721
koma53_range,371
total_unit_duration,51.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.1650485436893204
median_unit_duration,0.125
std_unit_duration,0.15258663643498818
most_common_note,G5
most_common_note_count,61
