Variable,Value
makam,dugah
form,kar
usul,hafif
title,pek_sevdim
composer,haci_faik_bey
filename,dugah--kar--hafif--pek_sevdim--haci_faik_bey.txt
note_count,692
unique_note_count,19
minimum_koma53,-1
maximum_koma53,358
mean_koma53,301.39306358381504
median_koma53,318.0
std_koma53,70.95475706040446
koma53_range,359
total_unit_duration,136.5
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.1972543352601156
median_unit_duration,0.125
std_unit_duration,0.14283779237487218
most_common_note,A4
most_common_note_count,124
