Variable,Value
makam,suzinak
form,sarki
usul,turkaksagi
title,bir_gamli
composer,cevdet_cagla
filename,suzinak--sarki--turkaksagi--bir_gamli--cevdet_cagla.txt
note_count,371
unique_note_count,15
minimum_koma53,-1
maximum_koma53,366
mean_koma53,327.24528301886795
median_koma53,332.0
std_koma53,41.08786495559088
koma53_range,367
total_unit_duration,39.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10714285714285714
median_unit_duration,0.125
std_unit_duration,0.05908886295968747
most_common_note,D5
most_common_note_count,70
