Variable,Value
makam,ussak
form,sarki
usul,aksak
title,meyhane_mi
composer,haci_arif_bey
filename,ussak--sarki--aksak--meyhane_mi--haci_arif_bey.txt
note_count,615
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,320.40813008130084
median_koma53,327.0
std_koma53,50.02944669292265
koma53_range,372
total_unit_duration,63.1875
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10274390243902438
median_unit_duration,0.0625
std_unit_duration,0.07673393623481196
most_common_note,D5
most_common_note_count,105
